词牌名,作者,韵律,中,平,仄,总数,分段字数
还京乐 ,吴文英,仄平仄，仄仄平平仄仄平平仄。仄仄平平仄，仄平仄仄，平平平仄。仄仄平平仄，平平仄仄平平仄。仄仄仄，平仄仄平，平平平仄。仄平平仄。仄平平平仄，平平仄仄平平，平仄仄仄。平平仄仄平平，仄平平、仄平平仄。仄平平、平仄仄平平，平平仄仄。仄仄平平仄，平平平仄平仄。,0,53,50,103,"[3, 9, 5, 4, 4, 5, 7, 3, 4, 4, 4, 5, 6, 4, 6, 3, 4, 3, 5, 4, 5, 6]"
还京乐 ,张炎,仄平仄。平仄平平仄仄平仄仄。仄仄平平仄，仄平平仄，平平平仄。仄仄平平仄。平平仄仄平平仄。仄仄仄平，平平仄、平平平仄。仄平平仄，仄仄平平仄，平平仄仄，平仄平平仄仄。平平仄仄平平，仄平平、仄平平仄。仄平平、仄仄仄平平，平平仄仄。仄仄平平仄，仄平平仄平仄。,0,52,51,103,"[3, 9, 5, 4, 4, 5, 7, 4, 3, 4, 4, 5, 4, 6, 6, 3, 4, 3, 5, 4, 5, 6]"
双头莲 ,周邦彦,仄仄平平，仄平平仄，平仄仄平，平平仄仄，仄仄仄平，仄仄仄平平仄。仄平仄。平仄平平，平平平仄，平仄仄平，平平仄仄，仄仄仄平，仄仄平平仄。仄平仄。平仄平仄仄，平平平仄。仄仄平平，仄平平仄，仄仄仄平平仄。平平平仄，仄仄平平，仄平仄仄。仄平仄，仄平平，仄仄仄平仄。,0,47,56,103,"[4, 4, 4, 4, 4, 6, 3, 4, 4, 4, 4, 4, 5, 3, 5, 4, 4, 4, 6, 4, 4, 4, 3, 3, 5]"
双头莲 ,陆游,平仄平平，平仄仄平平，仄平平仄。平平仄仄。仄仄仄、平仄平平平仄。仄仄仄仄平平，仄平平平仄。平仄仄。仄仄平平，平平仄平平仄。仄仄仄仄平平，仄平平仄仄，平平平仄。平平仄仄。仄仄仄、仄仄平平平仄。仄仄仄仄平平，平平平平仄。平仄仄，仄仄平平，平平仄仄。,0,49,51,100,"[4, 5, 4, 4, 3, 6, 6, 5, 3, 4, 6, 6, 5, 4, 4, 3, 6, 6, 5, 3, 4, 4]"
双头莲 ,陆游,平仄平平，平仄仄，平平仄平平仄。仄平仄仄。仄仄仄平仄，平平平仄。仄仄仄仄平平，仄平平平仄。平仄仄。仄仄平平，平平仄平平仄。仄仄仄仄平平，仄平平仄仄，平平平仄。平平仄仄。仄仄仄、仄仄平平平仄。仄仄仄仄平平，平平平平仄。平仄仄。仄仄平平，平平仄仄。,0,48,52,100,"[4, 3, 6, 4, 5, 4, 6, 5, 3, 4, 6, 6, 5, 4, 4, 3, 6, 6, 5, 3, 4, 4]"
双头莲 ,无名氏,仄仄平平，平仄仄平平，仄平平仄。平平仄仄，仄仄仄仄仄，平平平仄。仄仄平仄仄平，仄平平平仄。平平仄、仄仄平平，平平仄平平仄。平仄仄仄平平，仄平平仄仄，平平平仄。平平仄仄，仄仄仄、仄仄平平平仄。仄仄仄仄平平，仄平平平仄。平仄仄，仄仄平平，平平平仄。,0,49,51,100,"[4, 5, 4, 4, 5, 4, 6, 5, 3, 4, 6, 6, 5, 4, 4, 3, 6, 6, 5, 3, 4, 4]"
忆瑶姬 ,曹组,仄仄平平，平平仄仄，平平仄仄平仄。平仄平平平仄，仄仄平仄。平平仄仄平平仄。仄仄仄仄平平仄。仄平平、仄仄平平，仄平仄平仄仄。仄仄平平仄仄。仄平平平仄，平仄平仄。平仄仄平平仄，仄平平仄。仄平仄仄平平仄。仄平平、仄平平仄。仄平仄、仄仄仄平平仄，平平仄仄。,0,48,55,103,"[4, 4, 6, 6, 4, 7, 7, 3, 4, 6, 6, 5, 4, 6, 4, 7, 3, 4, 3, 6, 4]"
忆瑶姬 ,万俟咏,仄仄平平。仄仄平仄仄，仄仄平平。仄平平仄仄，仄仄平平仄，平仄平平。平平仄仄，仄仄平平，仄平仄仄平。仄仄平、平仄平平仄，仄仄平平。仄平仄、仄仄平平，仄平平仄仄，仄仄平平。平平平仄仄，仄仄平平仄，仄仄平平。仄平仄仄，平仄平平，仄平仄仄平。仄仄平、平仄平平仄仄平。,0,49,56,105,"[4, 5, 4, 5, 5, 4, 4, 4, 5, 3, 5, 4, 3, 4, 5, 4, 5, 5, 4, 4, 4, 5, 3, 7]"
忆瑶姬 ,蔡伸,平仄平平。仄平平仄仄，仄仄平平。仄平平仄仄，仄仄平仄仄，平仄平平。平平仄仄，仄仄平平，仄仄平仄平。仄仄平、平仄平平仄，平仄平平。仄仄仄、仄仄平平。仄平平仄仄，仄仄平平。平平平仄仄，仄仄平平仄，平仄平平。平平仄仄，仄仄平平，仄平平仄平。仄仄仄，平仄平平仄仄平。,0,51,54,105,"[4, 5, 4, 5, 5, 4, 4, 4, 5, 3, 5, 4, 3, 4, 5, 4, 5, 5, 4, 4, 4, 5, 3, 7]"
忆瑶姬 ,史达祖,平仄平平，仄仄仄，平平仄仄平平。平平平仄仄，仄仄平平仄，平仄平平。平平仄仄平平，仄仄平平仄仄平。仄仄平、平仄平平，仄平平仄仄平平。仄平仄仄平平。仄仄平平，仄平平仄平平。平平平仄仄，仄仄平平仄，仄仄平平。平平仄仄平平，仄仄平平仄仄平。仄仄平、平仄平平，仄仄平仄平。,0,59,50,109,"[4, 3, 6, 5, 5, 4, 6, 7, 3, 4, 7, 6, 4, 6, 5, 5, 4, 6, 7, 3, 4, 5]"
安平乐慢 ,万俟咏,仄仄平平，仄平仄仄，平平仄仄平平。平平仄仄，仄仄平平，平仄仄仄平平。仄仄平平，仄平平平仄，仄仄平平。仄仄仄平平。平平仄仄平平。仄仄仄平平，仄平平仄，平仄平仄平平。平仄平平仄，仄平仄仄仄平平。仄仄平平，平仄仄、平平仄平。仄平平、平平仄仄，仄平平仄平平。,0,55,48,103,"[4, 4, 6, 4, 4, 6, 4, 5, 4, 5, 6, 5, 4, 6, 5, 7, 4, 3, 4, 3, 4, 6]"
安平乐慢 ,曹勛,仄仄平平，仄平仄仄，平平仄仄平平。平平仄仄，仄仄平平，平平平仄平平。仄仄平平，仄平平平仄，仄仄平平。仄仄仄平平。仄平平、平仄平平。仄平仄平平，仄平平仄，平仄平仄平平。平平平平仄，仄平平、平仄平平。仄仄平平，仄仄仄、平平仄平。仄平平，仄平仄仄，平平平仄平平。,0,61,43,104,"[4, 4, 6, 4, 4, 6, 4, 5, 4, 5, 3, 4, 5, 4, 6, 5, 3, 4, 4, 3, 4, 3, 4, 6]"
望南云慢 ,沈公述,仄仄平平，仄仄仄平平，平仄平平。平平仄仄，仄仄平仄仄，平仄平平。平仄平平仄，仄仄仄、平平仄平。仄平平仄，仄仄平平，仄仄平平。平平。仄仄平平，平平仄仄，平平仄仄平平。平平仄仄，仄平仄平平，仄仄平平。仄仄平平仄，仄仄平、平平仄平。仄平平仄，仄仄平平，仄仄平平。,0,54,49,103,"[4, 5, 4, 4, 5, 4, 5, 3, 4, 4, 4, 4, 2, 4, 4, 6, 4, 5, 4, 5, 3, 4, 4, 4, 4]"
情久长 ,吕渭老,仄平仄仄，平平仄仄平平仄。仄仄仄、仄平平仄，平仄平仄。平平平仄仄，仄仄仄、平仄平平仄仄。仄平仄、平平仄仄，仄仄平平，平仄仄、平平仄。仄仄平平，仄仄平平仄。仄仄仄、仄平平仄，仄仄平仄。平平仄仄，仄平仄、平仄平平仄仄。仄平仄、平平仄仄，仄仄平平，平仄仄、平平仄。,0,44,59,103,"[4, 7, 3, 4, 4, 5, 3, 6, 3, 4, 4, 3, 3, 4, 5, 3, 4, 4, 4, 3, 6, 3, 4, 4, 3, 3]"
西江月慢 ,吕渭老,平平仄仄，平仄仄、仄平平仄。平仄仄平平，平平平仄，仄平平仄。仄仄平、仄仄平平，仄平平仄，仄平平仄。仄仄平、仄仄平平，平仄仄平仄。仄仄仄、平平平仄仄。仄仄仄、平平仄仄。平仄平平平仄仄，仄仄平平仄。仄仄仄、仄仄平平，平平平仄，仄平平仄。仄仄仄、平仄仄平平仄仄。,0,46,57,103,"[4, 3, 4, 5, 4, 4, 3, 4, 4, 4, 3, 4, 5, 3, 5, 3, 4, 7, 5, 3, 4, 4, 4, 3, 7]"
西江月慢 ,无名氏,平平仄仄，仄仄平、平平平仄。仄仄仄、仄仄平平，平仄仄仄平仄。仄仄平平仄平平仄，仄平仄、平平平仄。仄仄平、平仄平平，平仄仄，仄平仄。仄仄仄、平平平仄仄。仄仄仄、平平仄仄。仄仄平、平仄平平，仄仄仄平平仄。仄仄仄，平仄平平仄，仄平平、平平平仄。仄仄仄、仄仄平平，平平平仄。,0,48,58,106,"[4, 3, 4, 3, 4, 6, 8, 3, 4, 3, 4, 3, 3, 3, 5, 3, 4, 3, 4, 6, 3, 5, 3, 4, 3, 4, 4]"
杏花天慢 ,曹勛,平仄平仄，平仄平仄，平仄仄平平仄。仄仄平仄仄，仄仄仄、平仄平平平仄。平平仄仄。仄仄仄、平平平仄。仄仄仄、平仄平平，仄仄仄平平仄。平平平仄仄平，仄平仄平平，仄平平仄。仄仄平仄仄，仄仄平、平仄平平平仄。平仄仄仄。仄仄仄、平仄平仄。仄仄仄、平仄平平，仄平仄仄。,0,44,59,103,"[4, 4, 6, 5, 3, 6, 4, 3, 4, 3, 4, 6, 6, 5, 4, 5, 3, 6, 4, 3, 4, 3, 4, 4]"
探春慢 ,姜夔,平仄平平，仄平仄仄，平平平仄平仄。仄仄平平，平平平仄，平仄平平仄仄。平仄平平仄，仄平仄、平平平仄。仄平平仄平平，仄平平仄平仄。平仄平平仄仄，平仄仄仄平，平仄平仄。仄仄平平，平平平仄，仄仄仄平平仄。平仄平平仄，仄仄仄、平平平仄。仄仄平平，平平平仄平仄。,0,56,47,103,"[4, 4, 6, 4, 4, 6, 5, 3, 4, 6, 6, 6, 5, 4, 4, 4, 6, 5, 3, 4, 4, 6]"
探春慢 ,张炎,平仄平平，仄平平仄，仄仄平平仄仄。仄仄平平，平平仄仄，仄仄平平平仄。平仄平平仄，仄仄仄、平平仄仄。仄平仄仄平平，平平平仄平仄。平仄仄平平仄。仄仄仄平平，仄平平仄。仄仄平平，平平平仄，平仄仄平平仄。仄仄平平仄，仄平仄、仄平平仄。平仄平平，仄平平仄平仄。,0,52,51,103,"[4, 4, 6, 4, 4, 6, 5, 3, 4, 6, 6, 6, 5, 4, 4, 4, 6, 5, 3, 4, 4, 6]"
探春慢 ,周密,仄仄平平，仄平平仄，仄仄仄平平仄。仄仄平平，平平平仄，仄仄仄平平仄。平仄仄平平，仄仄仄、仄平平仄。仄平平仄平平，仄仄仄平平仄。平仄仄平平仄。仄仄仄平平，仄平平仄。仄仄平平，平平仄仄，平仄仄平平仄。平仄仄平平，仄仄仄、仄平平仄。平仄平平，平平仄平平仄。,0,50,53,103,"[4, 4, 6, 4, 4, 6, 5, 3, 4, 6, 6, 6, 5, 4, 4, 4, 6, 5, 3, 4, 4, 6]"
探春慢 ,陈允平,仄仄平平，平平仄仄，平平平仄平仄。仄仄平平，平平平仄，平仄平平平仄。平仄仄平平，仄平仄、仄平平仄。仄平平仄平平，仄仄仄平平仄。仄仄平平平仄。平仄仄平平，平平平仄。仄仄平平，仄平仄仄，仄仄仄平平仄。平仄仄平平，仄仄仄、仄平平仄。仄平平仄平平，仄平平仄。,0,54,49,103,"[4, 4, 6, 4, 4, 6, 5, 3, 4, 6, 6, 6, 5, 4, 4, 4, 6, 5, 3, 4, 6, 4]"
探春慢 ,吴文英,平仄仄平平，仄仄仄平，平平平仄。仄仄平平，仄仄平平仄仄。平平仄，平仄仄，仄平平，平仄仄。仄平平，平平仄仄，仄平平仄。平仄平平仄仄。仄仄仄仄平，平平平仄。仄仄平平，仄仄平平仄仄。平平平平仄仄，仄平仄，平仄仄。仄平平，平平仄仄，仄平平仄。,0,46,48,94,"[5, 4, 4, 4, 6, 3, 3, 3, 3, 3, 4, 4, 6, 5, 4, 4, 6, 6, 3, 3, 3, 4, 4]"
眉妩 ,姜夔,仄平平平仄，仄仄平平，平仄仄平仄。仄仄平平仄，平平仄，平平平仄平仄。仄平仄仄。仄仄平、平仄平仄。仄平仄，仄仄平平仄，仄平仄平仄。平仄。平平平仄。仄仄平平仄，平仄平仄。平仄平平仄，平平仄，平平平仄平仄。仄平仄仄。仄仄平、平仄平仄。仄平仄平平，平仄仄、仄平仄。,0,50,53,103,"[5, 4, 5, 5, 3, 6, 4, 3, 4, 3, 5, 5, 2, 4, 5, 4, 5, 3, 6, 4, 3, 4, 5, 3, 3]"
眉妩 ,王沂孙,仄平平平仄，仄仄平平，平仄仄平仄。仄仄平平仄，平平仄，平平平仄平仄。仄平仄仄。仄仄平、平仄平仄。仄平仄，仄仄平平仄，仄平仄平仄。平仄平平平仄。仄仄平仄仄，平仄平仄。仄仄平平仄，平平仄、平平平仄平仄。仄平仄仄。仄仄平、平仄平仄。仄平仄平平，平仄仄、仄平仄。,0,48,55,103,"[5, 4, 5, 5, 3, 6, 4, 3, 4, 3, 5, 5, 6, 5, 4, 5, 3, 6, 4, 3, 4, 5, 3, 3]"
眉妩 ,张翥,仄平平平仄，仄仄平平，平仄仄平仄。仄仄平平仄，平平仄，平平平仄平仄。仄平仄仄。仄仄平、平仄平仄。仄平仄。仄仄平平仄，仄平仄平仄。平仄。平平平仄。仄仄平平仄，平仄平仄。仄仄平平仄。平平仄，平平平仄平仄。仄平仄仄。仄仄平、平仄平仄。仄平仄平平，平仄仄、仄平仄。,0,49,54,103,"[5, 4, 5, 5, 3, 6, 4, 3, 4, 3, 5, 5, 2, 4, 5, 4, 5, 3, 6, 4, 3, 4, 5, 3, 3]"
湘江静 ,史达祖,平仄平平平仄仄。仄平平、仄平平仄。平平仄仄，平平仄仄，仄平平平仄。仄仄仄平平，仄平仄、平平平仄。平平仄仄，平平仄平，平平仄、仄平仄。仄仄平，平仄仄。仄平平、仄平平仄。平平仄仄，平平仄仄，仄平平平仄。仄仄仄平平，平平仄、仄平平仄。平平仄仄，平平仄仄，平平仄仄。,0,54,49,103,"[7, 3, 4, 4, 4, 5, 5, 3, 4, 4, 4, 3, 3, 3, 3, 3, 4, 4, 4, 5, 5, 3, 4, 4, 4, 4]"
湘江静 ,无名氏,仄平平仄平平仄。仄平仄、仄平平仄。平平仄仄，仄平仄仄，仄平平平仄。平仄仄平平，平平仄、平平平仄。平平仄仄，平平仄仄，平仄仄、仄平仄。平仄平平仄仄，仄平平、仄平平仄。平平仄仄，平平仄仄，仄平平仄仄。平仄仄平平，平仄仄、仄平平仄。平平仄仄，平平仄仄，平平仄仄。,0,52,51,103,"[7, 3, 4, 4, 4, 5, 5, 3, 4, 4, 4, 3, 3, 6, 3, 4, 4, 4, 5, 5, 3, 4, 4, 4, 4]"
金盏子 ,吴文英,仄仄平平，仄仄平平仄，仄平平仄。平仄仄平平，平平仄，平平仄平平仄。仄平仄仄平平，仄平平平仄。平仄仄，平平仄平平仄，仄平平仄。平仄。仄平仄。平仄仄，平平仄仄仄。平平仄平仄仄，平平仄，平平仄仄仄仄。仄仄仄仄平平，仄平平平仄。平平仄、平仄仄仄平平，仄仄平仄。,0,51,52,103,"[4, 5, 4, 5, 3, 6, 6, 5, 3, 6, 4, 2, 3, 3, 5, 6, 3, 6, 6, 5, 3, 6, 4]"
金盏子 ,蒋捷,仄仄平平，仄仄仄，平平仄仄平仄。平仄仄平平，平平仄，平平仄平平仄。仄仄仄仄平平，仄平平仄仄。平平仄，仄仄仄平平平，仄平平仄。平仄仄平仄。平仄仄，平仄仄仄仄。平平仄平仄仄，平平仄，平平仄仄平仄。仄平仄仄平平，仄平平平仄。平平仄，仄仄仄平平平，仄仄平仄。,0,49,54,103,"[4, 3, 6, 5, 3, 6, 6, 5, 3, 6, 4, 5, 3, 5, 6, 3, 6, 6, 5, 3, 6, 4]"
金盏子 ,史达祖,仄仄平平，仄仄平平仄，仄平平仄。仄仄仄平平，平平仄，平仄仄平平仄。平平仄仄平平，仄平平平仄。平平仄，平仄仄平平仄，仄平平仄。平平仄平仄。平平仄，平平仄平仄。平平仄平仄仄，平平仄，平平仄仄平仄。仄仄仄仄平平，仄平平平仄。平平仄，平平仄仄，平平仄仄。,0,54,47,101,"[4, 5, 4, 5, 3, 6, 6, 5, 3, 6, 4, 5, 3, 5, 6, 3, 6, 6, 5, 3, 4, 4]"
金盏子 ,赵以夫,仄仄平平，仄仄平平仄，仄平平仄。平仄仄平平，仄仄仄平平，仄平平仄。平平仄仄平平，仄平平平仄。平平仄，平平仄仄平平，仄平平仄。仄仄仄平平，仄仄仄平平平仄仄。平平平仄平平，仄平仄平平，仄平平仄。平平仄仄平平，仄仄平平仄。平平仄，仄平平仄，平平仄仄。,0,55,46,101,"[4, 5, 4, 5, 5, 4, 6, 5, 3, 6, 4, 5, 8, 6, 5, 4, 6, 5, 3, 4, 4]"
金盏子 ,无名氏,仄仄平平，仄平平仄仄，仄仄平平。仄平平仄，仄平平仄，平平仄仄平平。仄仄平平，仄仄仄仄平平。仄仄平平仄，平平仄仄，仄仄平平。仄平平仄平平。仄仄仄平平，仄平平。平平平仄平平仄，仄仄平平，仄仄平平。平平仄仄，平仄仄仄平平。仄平平、仄仄平平，平平仄仄平平。,0,54,48,102,"[4, 5, 4, 4, 4, 6, 4, 6, 5, 4, 4, 6, 5, 3, 7, 4, 4, 4, 6, 3, 4, 6]"
龙山会 ,赵以夫,仄仄平平仄。仄仄平平，仄仄平平仄。平平平仄仄。平平仄、仄仄平平平仄。平仄仄平平，仄平仄、平平平仄。仄平平，平平仄仄，仄平平仄。平平平仄平平，平仄平平，仄仄平平仄。平平平仄仄。仄平仄、仄仄仄平平仄。仄仄仄平平，平仄仄、平平平仄。仄平平、仄平仄仄，仄平平仄。,0,54,49,103,"[5, 4, 5, 5, 3, 6, 5, 3, 4, 3, 4, 4, 6, 4, 5, 5, 3, 6, 5, 3, 4, 3, 4, 4]"
龙山会 ,吴文英,仄仄平平仄。仄仄平平，仄仄平平仄。仄平平仄仄，平仄仄、平仄平平平仄。平仄仄平平，仄平仄、平平仄仄。仄平平，平平仄仄，平平仄仄。平仄仄仄平平，仄仄平平，仄仄平平仄。仄平平仄仄，平仄仄、平仄平平平仄。平仄仄平平，仄平仄、平平仄仄。仄平平、仄平仄仄，仄平平仄。,0,50,53,103,"[5, 4, 5, 5, 3, 6, 5, 3, 4, 3, 4, 4, 6, 4, 5, 5, 3, 6, 5, 3, 4, 3, 4, 4]"
春云怨 ,冯艾子,平平仄仄。仄仄平平仄，平平平仄。仄仄仄平平仄，仄仄仄平平仄仄。仄仄平平，平平平仄，仄仄平平仄平仄。平仄平平，平平平仄，仄仄仄平仄。平平仄仄平平仄。仄平平仄仄，平平平仄。平仄平平仄平仄。平仄平平，仄仄平平，仄平平仄。仄仄平平，仄平平仄，仄仄仄平仄仄。,0,51,52,103,"[4, 5, 4, 6, 7, 4, 4, 7, 4, 4, 5, 7, 5, 4, 7, 4, 4, 4, 4, 4, 6]"
升平乐 ,吴奕,仄仄平平，仄平平仄，平平仄仄平平。平仄平平，平平仄仄，仄平仄仄平平。平平仄仄，仄平平、仄仄平平。平仄仄，仄平平仄仄，平仄平平。平仄仄平平仄，仄平平仄仄，平仄平平。平仄平平，平平仄仄，平平仄仄平平。平平仄仄，仄平平、平仄平平。平平仄，仄平平平仄，仄仄平平。,0,59,44,103,"[4, 4, 6, 4, 4, 6, 4, 3, 4, 3, 5, 4, 6, 5, 4, 4, 4, 6, 4, 3, 4, 3, 5, 4]"
迎新春 ,柳永,仄仄仄平仄，仄仄平平平仄。平仄平平仄。仄平仄、平平仄。仄平平、平平仄仄。仄仄仄、平仄平平平仄。仄仄平仄仄。平平仄、平平平仄。仄平平仄，仄仄平仄。平仄仄，仄平仄仄平仄。平平仄仄平平仄，仄平平、仄仄平仄。仄平平，平仄平平平平仄。平平仄平仄。仄仄平仄，仄平平仄。,0,50,54,104,"[5, 6, 5, 3, 3, 3, 4, 3, 6, 5, 3, 4, 4, 4, 3, 6, 7, 3, 4, 3, 7, 5, 4, 4]"
归朝欢 ,柳永,仄仄平平平仄仄。平仄平平平仄仄。平平仄仄仄平平，平平平仄平平仄。仄仄平仄仄。仄平平仄平平仄。仄平平，仄平平仄，仄仄仄平仄。仄仄平平平仄仄。仄仄平平平仄仄。平平仄仄仄平平，平平平仄平平仄。仄平平仄仄。仄平平仄平平仄。仄平平，仄平平仄，仄仄平平仄。,0,53,51,104,"[7, 7, 7, 7, 5, 7, 3, 4, 5, 7, 7, 7, 7, 5, 7, 3, 4, 5]"
归朝欢 ,王之道,仄仄平平平仄仄。仄仄仄平平仄仄。平平仄仄仄平平，仄平平仄平平仄。仄仄平平仄。平平平仄平平仄。仄平平，平平仄仄，仄仄平平仄。仄仄平平平仄仄。仄仄平平仄平仄。平平仄仄仄平平，平平平仄平平仄。平平平仄仄。平平平仄平平仄。仄平平，平平仄仄。仄仄平平仄。,0,55,49,104,"[7, 7, 7, 7, 5, 7, 3, 4, 5, 7, 7, 7, 7, 5, 7, 3, 4, 5]"
双声子 ,柳永,仄平平仄，仄平平仄，平仄平仄平平。平平平仄，平平平仄，平仄仄仄平平。仄平平仄仄，平仄仄、平仄平平。平平仄，仄平仄，平平平仄平平。仄平平，平仄平仄仄，平平仄仄平平。平平平仄，平平平仄，平平仄仄平平。仄平平仄仄，平仄仄、平仄平平。平平仄仄平平，仄平仄仄平平。,0,62,42,104,"[4, 4, 6, 4, 4, 6, 5, 3, 4, 3, 3, 6, 3, 5, 6, 4, 4, 6, 5, 3, 4, 6, 6]"
永遇乐 ,苏轼,平仄平平，仄平平仄，平仄平仄。仄仄平平，平平仄仄，仄仄平平仄。仄平仄仄，平平仄仄，仄仄仄平平仄。仄平平、平平平仄，仄平仄平平仄。平平仄仄，平平平仄，仄仄仄平平仄。仄仄平平，平平平仄，平仄平平仄。仄平平仄，平平仄仄，仄仄仄平平仄。仄平仄、平平仄仄，仄平仄仄。,0,51,53,104,"[4, 4, 4, 4, 4, 5, 4, 4, 6, 3, 4, 6, 4, 4, 6, 4, 4, 5, 4, 4, 6, 3, 4, 4]"
永遇乐 ,晁补之,平仄平平，仄平平仄，仄平平仄。平仄平平，平平仄仄，平仄平平仄。仄平平仄，平平平仄。平仄仄平仄仄。仄平平、仄仄平平，平平仄、仄平仄。平平仄仄。平平仄仄，仄仄平平平仄。仄仄平平，平平仄仄，平仄平平仄。平平仄仄，平平平仄，平仄仄平平仄。仄平平、仄仄平平，平平仄仄。,0,57,47,104,"[4, 4, 4, 4, 4, 5, 4, 4, 6, 3, 4, 3, 3, 4, 4, 6, 4, 4, 5, 4, 4, 6, 3, 4, 4]"
永遇乐 ,柳永,平平仄仄，仄仄平平，平仄平仄。仄仄平平，平平仄仄，仄仄平平仄。平平仄仄，平仄平平，仄仄仄平平仄。仄平平平仄，平仄仄平，仄平平仄。平平仄仄，平仄平仄，仄仄平平平仄。平仄平平，仄平仄仄，平仄平平仄。平平平仄平平，平平平仄，仄平平仄。仄平平、仄仄平平，平平仄仄。,0,56,48,104,"[4, 4, 4, 4, 4, 5, 4, 4, 6, 5, 4, 4, 4, 4, 6, 4, 4, 5, 6, 4, 4, 3, 4, 4]"
